Label,Text
Knowledge,Sell Thru analysis
Other,Progressive experience in cybersecurity
Knowledge,"Cloud providers (AWS, GCP, Azure)"
Knowledge,OFAC
Knowledge,Experience with Redis
Knowledge,"Conocimientos en TOGAF, SDLC, Threat intelligence, Cloud Computing, ethical hacking"
Other,Police permits
Skill,Strategic execution
Other,3 years of experience in a similar role
Knowledge,Project management process and methodology knowledge
Other,Internal project assignments
Skill,Problem-solving and implementing solutions
Knowledge,Fabrication knowledge
Knowledge,Data collection processes
Knowledge,Audit quality inspection processes
Knowledge,Penetration testing experience
Knowledge,Sales planning
Knowledge,Monitoring security
Knowledge,Experience with back-end technologies
Knowledge,Client Solutions/client services experience in digital marketing
Other,Insurgentes Sur (CDMX) location
Other,Policy changes
Other,Timely and accurate deliverables
Ability,Value different perspectives
Knowledge,Proficiency in Enterprise Architecture practices
Knowledge,Downstream marketing
Knowledge,Understanding of database security and account management
Knowledge,Knowledge of MDM policies and corporate device management
Other,Payment review
Other,Post entry submissions
Knowledge,Scalability and reliability
Ability,Ability to enable clients on platform and related solutions
Knowledge,Protocols development
Knowledge,"Monitoring, alerting, and incident reporting skills"
Knowledge,Digital investigation
Knowledge,Understanding of warranty processes
Other,Sports Fields
Skill,Organizational and time-management skills
Knowledge,Windows Active Directory
Knowledge,Understanding of IT processes and procedures
Other,Readiness assessment.
Knowledge,Knowledge of Positive Psychology
Knowledge,Service implementation and improvement
Skill,Structuring
Ability,Fearlessness
Knowledge,Windows Home/Pro/Server Experience
Other,PR+
Knowledge,Experience working with agile methodologies
Knowledge,Heat pumps
Knowledge,VLookup knowledge
Knowledge,Experience with automation tools and scripting
Knowledge,Monitoring system health
Knowledge,Competence in documenting use cases using UML
Knowledge,Restful API
Other,One-timers identification
Ability,Drive and ability to improve efficiency and effectiveness
Skill,Issues analysis
Knowledge,Content collection and update
Knowledge,Lean processes
Knowledge,Warehouse Building Experience
Knowledge,Perimeter security infrastructure
Knowledge,Vswitch knowledge
Knowledge,Bot Management
Ability,Ability to work with customers throughout the organization
Ability,Ability to build trust with clients
Ability,Respectful and fair treatment of others.
Knowledge,Travel Industry
Ability,Ability to manage project scope
Knowledge,Plant objectives management
Knowledge,IT solution standardization
Knowledge,Observability tools
Knowledge,CSSLP
Other,Health and wellness program participation
Knowledge,Fan/spectator services experience
Knowledge,Design of solar parks
Other,Resources for developing technical and soft skills.
Knowledge,Knowledge of process control and security barriers
Ability,"Ability to work Monday to Friday, 8-5 Eastern Standard Time"
Knowledge,Security detection use cases and playbooks development
Knowledge,Objective assurance
Knowledge,Firewall interfaces
Other,Ongoing support and funding for training and development
Other,Profitable
Knowledge,Functional safety implementation
Knowledge,CRMA certification
Ability,Ability to conduct internal audits
Knowledge,Experience in Salesforce configuration
Knowledge,Management and configuration of Oracle Enterprise Manager
Ability,Ability to work effectively with others under pressure
Knowledge,Technical payment solution experience
Knowledge,Formal processes
Knowledge,Sarbanes-Oxley compliance
Knowledge,Knowledge of ITIL principles and practices
Knowledge,"Programming languages: Python, Scala, SQL"
Knowledge,Linux (Redhat)
Knowledge,Invoice processing and payment
Knowledge,Knowledge of DNS
Knowledge,Project management certification (PMP/PMI)
Knowledge,Entry audit
Knowledge,"Reviewing major changes in OT network, infrastructure, and applications"
Other,English certification
Skill,Transformation and innovation skills
Knowledge,Understanding of security standards
Knowledge,Monitoring system performance and troubleshooting issues
Other,Emergency customer situations
Knowledge,Experience in generating flow diagrams
Knowledge,Spinnaker
Knowledge,Networking equipment management
Knowledge,Familiarity with ITIL framework
Knowledge,GCP Engineer
Knowledge,"Coding proficiency in C, C++, C#, Java, JavaScript, Python"
Knowledge,Citrix Xen
Ability,Habilidad en descuentos
Knowledge,Probability theory
Ability,Commitment and dedication
Knowledge,Sandboxing
Knowledge,Business Environment
Skill,Influential speaker
Knowledge,Familiarity with tech stacks for the data industry
Other,Access to on-demand learning content and NIQ social communities
Knowledge,Knowledge of industry regulations and compliance standards.
Other,Experience in building a better business environment
Skill,"Effective collaboration with QA, Back, and UX teams"
Knowledge,Plotly
Ability,Freedom of expression
Knowledge,Certification in Agile/Scrum methodologies
Knowledge,Proficiency in using tools and techniques for auditing
Knowledge,Reinforcement Learning
Skill,Excellent written and oral communication in English
Knowledge,Checkpoint VSX
Knowledge,Hands-on experience working on security findings in applications (On-prem and Cloud)
Knowledge,System maintenance and monitoring
Knowledge,Spreadsheet proficiency
Knowledge,Familiarity with server and PC administration
Knowledge,Knowledge of Agile Project Management methodologies
Knowledge,Purchase Order Management
Knowledge,Mitigation recommendations
Ability,Ability to prioritize and manage multiple tasks simultaneously
Knowledge,Common application security flaws
Knowledge,LeSS
Knowledge,Public Cloud Systems
Knowledge,Product owner collaboration
Knowledge,Digital and traditional marketing
Knowledge,Understanding of project timelines and work scope
Knowledge,Creation and development of solutions
Knowledge,Industrial security systems
Knowledge,Full-stack enterprise software development
Knowledge,Physician data management
Knowledge,"Processing, managing, validating, and operating user requests"
Knowledge,TCP
Other,Experience in working with third-party companies
Knowledge,Service organization control reviews
Knowledge,Test case review
Knowledge,Familiarity with coordinated disclosure practices
Skill,Presentation and demonstration skills
Knowledge,Intermediate-advanced Excel
Knowledge,Compliance and Mercantile Law
Knowledge,Credit migration
Knowledge,On-site meeting coordination
Knowledge,Functional requirements translation
Knowledge,Fluent in English (90% conversational and written)
Knowledge,Wifi technologies
Ability,"Ability to offer wellness, hydration, and nutrition solutions"
Knowledge,UI building
Ability,Ability to propose alternative solutions
Other,Interview process participation
Knowledge,Layer-4 protocols
Other,Performance-based compensation
Knowledge,ISO 13485 knowledge
Ability,Ability to think boldly
Knowledge,Windows Credential Manager (WCM)
Knowledge,Open Shift
Other,Relocation to MDC Guadalajara
Other,Located in Guadalajara
Knowledge,Coordinación de auditorías de cumplimiento
Knowledge,Diagnostic testing
Knowledge,Familiarity with industrial controls and PLCs
Knowledge,ForgeRock
Knowledge,Volume production
Other,"Bachelor's degree in Construction Management, Architecture, or Engineering"
Knowledge,Understanding of labor law benefits
Knowledge,Familiarity with Mexican labor laws and regulations
Knowledge,Security policy response and tuning
Knowledge,Knowledge of legal statutes
Knowledge,Permitting processes
Knowledge,Especialización en Compliance
Knowledge,"Understanding of security protocols such as TLS, Certificates, and Keystores (KDB, JKS)"
Other,Clients
Skill,Multitasking and ability to work on multiple projects simultaneously
Knowledge,Experience with Salesforce (nice to have)
Knowledge,Familiarity with myGwork platform.
Knowledge,Diseño e implementación de experimentos controlados
Other,Technology-driven environment
Other,Flexible and hybrid work
Knowledge,Moderation policy knowledge
Knowledge,Investigating and responding to security incidents
Knowledge,IT facilitation
Knowledge,NIPS (Network Intrusion Prevention System)
Knowledge,Familiarity with market data
Knowledge,Experience in maintenance and control of networks
Knowledge,Sampling techniques knowledge
Knowledge,Proficiency in Microsoft Office and other relevant software.
Knowledge,"iPhone, iPad, and Android platform knowledge"
Knowledge,Experience with optical-based communication infrastructure
Knowledge,Transport layers
Knowledge,UX/UI specialization
Knowledge,Cloud services (AWS)
Knowledge,Secure software development practices
Knowledge,Knowledge of technology trends in security and security automation
Knowledge,"Experience with Access Point solutions, LAN controllers, routers, switching, codecs, AP, etc."
Knowledge,"Cloud models (PaaS, IaaS, SaaS)"
Knowledge,Scheduling and logistics management
Knowledge,Proficiency in monitoring tools and scripting languages like Bash and Perl
Knowledge,Familiarity with Agile methodologies and user stories
Ability,"Ability to teach, test, and monitor absence and attendance"
Knowledge,Recommending process improvements and redesign
Knowledge,Backup administration (VEEAM)
Other,Degree in:
Knowledge,Solid knowledge of Vertica architecture
Knowledge,HC - Payor knowledge
Knowledge,Papertrail
Knowledge,Post-process audits
Knowledge,Media channel understanding
Knowledge,SOW development and review
Knowledge,Machining and assembly knowledge
Other,Ensuring operational continuity
Knowledge,Wireless network configuration
Knowledge,DNS/Infoblox support
Knowledge,"ERP knowledge (Softland, SAP, Oracle, etc.)"
Other,Actualización de políticas corporativas
Knowledge,Linear modeling
Ability,Ability to follow processes and procedures
Other,Remote work/home office option
Ability,Customer facing capacity
Knowledge,Wireless LAN Controller (9800 series)
Knowledge,Storage configuration
Other,"Academic background in Computer Systems Engineering, Computer Science, or related field"
Knowledge,Standard security controls knowledge
Knowledge,System updates and installations
Knowledge,"CICD knowledge (GitHub, Jenkins)"
Knowledge,CISCO ACI experience
Other,"Degree in Systems Engineering, Computer Science, or related field"
Knowledge,Conocimientos en Spark
Knowledge,Inclusive culture understanding
Knowledge,Familiarity with MIM (Major Incident Management) calls and providing timely solutions/updates
Knowledge,Business analysis knowledge
Knowledge,Familiarity with Medicus Corporate Plan
Knowledge,IT Cyber Defense
Knowledge,Engineering Bill of Materials (EBOM) experience
Other,Discounts
Knowledge,Information Security Policies
Knowledge,"Familiarity with security scanning (DAST, SAST, SCA, Mobile)"
Knowledge,Conocimientos en tecnologías de seguridad.
Knowledge,Performance evaluation and optimization
Other,Certification support.
Knowledge,Updating and correcting existing tools
Knowledge,Networking/security experience
Knowledge,Contract review
Knowledge,"Understanding of Excel, Power Bi, Tableau, or Google Studio"
Other,Interbrand's 100 BEST global brands.
Knowledge,"Jest, Rxjs, Webpack, Styled-components"
Other,Values-based culture
Other,"Competitive salary up to $85,000 gross monthly"
Knowledge,Luxury market knowledge
Knowledge,Agile project implementation experience
Skill,Technical demonstration skills
Skill,Collaboration with developers and designers
Knowledge,Corporate governance standards knowledge
Knowledge,Experience with Fortinet
Knowledge,Legacy analog devices
Knowledge,Business process
Knowledge,Experience in UI/UX design
Other,Availability improvement
Knowledge,DHCP configuration and troubleshooting
Knowledge,System integrity maintenance
Knowledge,IT systems knowledge
Knowledge,Advanced knowledge of English
Knowledge,Knowledge of electrical and height safety
Other,Equal employment opportunity mindset
Ability,Ability to inspire and drive excellence
Knowledge,Knowledge of regulatory compliance for anti-money laundering
Knowledge,"Familiarity with Cisco, Google Telcos, Ruckus, Sonic Wall, or Fortinet"
Knowledge,Knowledge of connecting to SQL databases using Java and Python
Knowledge,Microsoft Office experience
Knowledge,Knowledge of CI/CD automation tools
Skill,Strong communication and presentation skills.
Other,Bachelor's degree in technology or related field
Knowledge,AML knowledge
Knowledge,Offshore project experience
Knowledge,Knowledge of industrial sector or service companies
Knowledge,Review and ensure compliance with internal control systems
Knowledge,Security and compliance expertise
Knowledge,Vendor and third-party information security assessment
Knowledge,Enterprise key management
Knowledge,Market analysis and trend evaluation
Knowledge,Construcción de casos de negocio para proyectos propuestos
Skill,Planificación y organización
Other,Professional working relationships
Skill,Staying within budgets
Ability,Ability to create and interpret dashboards and KPIs
Ability,Commitment to hiring and developing passionate individuals.
Other,Pursuit of a Master's of Accountancy or MBA
Knowledge,Database structure knowledge
Other,Timely resolution.
Knowledge,Conocimiento en precios unitarios de construcción
Ability,Ability to work efficiently and quickly
Knowledge,Gherkin language knowledge
Skill,Logistical skills
Knowledge,Experience with Vue.js
Knowledge,Networking expertise
Knowledge,Windows Intune
Knowledge,Project Management Software
Knowledge,IT and audit experience
Knowledge,IT infrastructure improvement
Other,"At least 5 certifications as an administrator/engineer from mentioned manufacturers, specifically F5 Certified Technology Specialist - BIG-IP DNS, CCNA"
Ability,Ability to present solutions to global and local committees
Knowledge,Familiarity with contract renewals for technical support and licenses.
Knowledge,Governance structures
Skill,User support skills
Other,Technology leverage
Knowledge,Technical knowledge of HP TANDEM and Base 24
Knowledge,Record Keeping
Knowledge,Sprint evaluation
Knowledge,Knowledge of applicable GCP GxP and appropriate regional regulations
Knowledge,Resource management and allocation
Knowledge,Testing (QA/QE)
Ability,Professional curiosity
Knowledge,"Technical Knowledge (IT, Industrial Engineering, Computer Systems, etc.)"
Knowledge,Product portfolios
Knowledge,Dual-Stack Architecture
Ability,Mission-driven enthusiasm
Knowledge,Conocimiento de ITIL
Knowledge,Executive-level presentation creation
Ability,Flexibility and initiative
Knowledge,Enterprise standards alignment
Knowledge,Datacenter infrastructure understanding
Knowledge,Familiarity with SCRUM methodology and Jira
Skill,Problem articulation
Ability,Risk appetite
Other,Access to startups and global brands
Ability,"Ability to analyze, specify, and program IT solutions"
Knowledge,LAN and WAN network administration
Knowledge,OpenSearch
Knowledge,SQL servers
Knowledge,Mesa de ayuda release manager
Knowledge,"Policy, procedure, standard, and guideline development and maintenance"
Knowledge,Security rules
Knowledge,"Integration of reference architectures, guidelines, and procedures"
Knowledge,Regional business knowledge
Knowledge,Microsoft Vision
Knowledge,"Infrastructure-as-code (Terraform, CloudFormation)"
Knowledge,Java and Ms-Dos proficiency
Knowledge,Container technology knowledge
Knowledge,Electronic manufacturing industry experience
Knowledge,Biofilter monitoring
Knowledge,Advanced formula knowledge
Other,Annual Leave
Other,Salary negotiation and experience assessment
Other,Continuous development
Other,Top-ranked program
Knowledge,Network security proficiency
Knowledge,PRD (Product Requirements Document) creation
Knowledge,Knowledge of Application Vulnerability program policies and practices
Ability,Autodidacta attitude
Other,Life insurance coverage
Other,Grooming
Knowledge,Incident management experience
Other,Social benefits
Knowledge,Proactive risk management skills
Knowledge,Payroll scheme knowledge
Other,Código de Conducta
Knowledge,Experience with cloud services (GCP or Azure preferred)
Skill,Coordination skills for working with multidisciplinary teams
Knowledge,Budget monitoring
Knowledge,Case management system proficiency
Other,Client submission success rate
Ability,Ability to work in a changing environment.
Knowledge,Experience working in an agile environment
Knowledge,Credit Risk Assessment
Knowledge,"Participation in database-related projects (migrations, upgrades, system integrations)"
Ability,Ability to perform ad hoc assignments as directed
Knowledge,SLA compliance
Knowledge,"Layer 2 networking (Ethernet switches, VLAN)"
Knowledge,Agile/SCRUM
Other,Missing/unusable data
Knowledge,Knowledge of Generally Accepted Accounting Principles (GAAP)
Knowledge,Manufacturing support.
Knowledge,SharePoint proficiency
Knowledge,Business process consulting
Knowledge,Graphs
Knowledge,Pruebas de calidad
Knowledge,Business solution design
Other,Higher education (Bachelor's degree)
Skill,Optimization skills for processes and procedures
Knowledge,Deficiency Evaluation
Ability,Ability to identify and mitigate risks and issues
Other,Certification in Great Place To Work
Knowledge,Prior experience in customer service or technical support roles.
Knowledge,Change order calculations
Ability,Confidentiality and integrity
Knowledge,Conocimiento de tecnología
Knowledge,5-7 years of experience with Palo Alto firewalls management
Knowledge,Analysis of business risks
Knowledge,Lean Tools
Knowledge,Security device management
Other,Post-implementation follow-up
Knowledge,Webservices knowledge
Knowledge,Helpdesk platform support
Knowledge,Python development experience
Knowledge,Information flow management
Other,"Familiarity with Palermo, CABA location."
Knowledge,Understanding of government sector
Other,Key Performance Indicators
Ability,Ability to clearly articulate technical messages to a variety of audiences
Knowledge,Database modeling skills
Knowledge,MVC architecture
Knowledge,Compliance file collection and maintenance
Knowledge,SailPoint or similar user certification tool experience
Knowledge,Project evaluation and financial viability projection skills
Knowledge,Manufacturing metrics
Knowledge,Knowledge of data management and database design principles
Knowledge,Knowledge of maintenance strategies for control systems
Knowledge,Understanding of security needs
Knowledge,Shell scripting knowledge
Knowledge,Technical Q&A
Other,Cross-training
Knowledge,Windows power shell scripting
Knowledge,SMT (Surface Mount Technology) knowledge
Knowledge,Mathematical expertise
Knowledge,"Financial management (cost estimation, profit and loss, investments)"
Other,Stakeholder needs
Knowledge,Conocimientos en cumplimiento de disposiciones anticorrupción
Knowledge,"Service Desk tools (voice, email, chat, ticketing)"
Knowledge,SaaS services
Ability,Ability to set relevant performance indicators
Knowledge,Telecommunications engineering knowledge
Other,Organic growth
Knowledge,Conocimientos en tecnología / internet
Knowledge,Lease agreements
Other,"Bachelor's degree in Administration, Engineering, or related field"
Knowledge,"In-depth understanding of secure coding practices, encryption algorithms, and network security protocols"
Ability,Drive for excellence
Other,Gym membership
Skill,Proven expertise in working within a team
Other,Employee benefits and perks
Knowledge,Collection and recovery knowledge
Other,"Bachelor's degree in Computer Science, Business, or related field."
Knowledge,Quota setting experience
Knowledge,PMBook
Knowledge,Incidence tracking
Knowledge,Automation development
Knowledge,Conocimiento en sistemas operativos y bases de datos
Knowledge,Understanding of dynamics between risks and opportunities
Other,Employee productivity
Other,Hybrid Work Experience
Ability,Passion for learning about technology
Knowledge,Real-time prediction delivery
Knowledge,"Data cabling systems and types (UTP, Fiber Optic)"
Ability,Ability to translate roadmap items into actionable user stories
Knowledge,CCSA
Other,Familiarity with Cafeteria options
Knowledge,Manufacturing environment experience.
Skill,Make or buy decision-making skills
Knowledge,Atom
Knowledge,OpenStack management
Knowledge,APLC (Agile Product Life Cycle)
Knowledge,Familiarity with cloud-based enterprise collaboration and digital content management software
Ability,Ability to collaborate with internal teams and external partners
Knowledge,Experience in server engineering and data center management (2+ years)
Knowledge,Project Administration
Skill,Predictive skills
Ability,Ability to independently draft business documents
Other,Bachelor's degree in systems or related field
Knowledge,Infrastructure updates and changes
Knowledge,Okta automation skills
Ability,Ability to create security awareness training
Knowledge,Proficiency in using functions
Knowledge,User story documentation
Knowledge,Security patching
Ability,Ability to provide support and maintenance
Knowledge,"Experience with Splunk or ELK, Antivirus, Firewalls, ZScaler, Endpoint Security, and Cisco Sourcefire"
Skill,Organization and Planning Skills
Other,Director of Business Analytics
Knowledge,Security tool proficiency
Knowledge,Strategic project development and execution.
Knowledge,Knowledge of Printing
Other,Inclusive recruitment
Knowledge,Familiarity with Jira for story creation
Other,Predictions
Knowledge,In-depth knowledge of AWS services
Knowledge,Knowledge of programming languages and coding principles
Ability,Ability to work at heights in Telecommunications sites
Knowledge,Legal benefits knowledge.
Ability,Passion for IT and continuous learning
Knowledge,Knowledge of labor laws and benefits
Ability,Respect for human dignity
Knowledge,CI/CD Pipeline Development
Knowledge,Windows license installation
Knowledge,Understanding of customer and product vision
Knowledge,Containers and orchestration
Knowledge,Knowledge of accounting or administration
Knowledge,Plant-level project management
Knowledge,Marketing data analytics
Knowledge,Hardware incidents
Ability,"Ability to work in a global, virtual environment."
Knowledge,Proficiency in C programming language
Knowledge,System reliability skills
Knowledge,Technical expertise in iSeries and DB2 platforms
Knowledge,"Cloud migration strategies (Public, Hybrid, Private)"
Knowledge,Computer parts inventory management
Knowledge,"Protocols: DNS, HTTP, LDAP, SMTP, SNMP"
Knowledge,Experiencia en mejorar CSAT
Knowledge,AWS services and solutions
Ability,Ability to prepare and run SQL queries
Ability,Strong work ethic and commitment to achieving goals
Other,Seeking guidance and direction
Knowledge,Risk remediation.
Other,Availability for in-person work
Knowledge,Risk policy analysis
Other,Additional benefits
Knowledge,Business Process Library knowledge
Ability,Ability to propose and implement improvements to security infrastructure
Knowledge,"Conocimientos en pruebas en caja negra, caja blanca, caja gris"
Knowledge,PowerPoint expertise
Knowledge,Knowledge of Windows Server and Desktop Operating Systems
Knowledge,Business Administration knowledge
Other,Interest-free purchases
Knowledge,Mac operating system
Knowledge,"MPLS, point-to-point, and Internet circuit management"
Other,Job advertisement placement
Ability,Ability to work 100% on-site in South Mexico City
Ability,Ability to solve problems
Ability,Ability to implement and maintain IAM solutions
Knowledge,Knowledge of tooling processes
Other,Interest in the travel/tourism industry
Knowledge,Labor law
Knowledge,Enterprise architecture principles
Knowledge,Supply chain flow management
Other,Experience in financial institutions
Knowledge,Knowledge of hardening and vulnerability mitigation on Windows servers
Other,Ability to work in Mexico City or Brazil
Knowledge,Familiarity with design phases and product requirements analysis
Skill,Planning and Organization
Ability,Ability to develop a practical audit program
Other,Workplace practices.
Knowledge,Marketing ecosystem knowledge
Knowledge,Certified Information Systems Security Professional (CISSP) certification
Other,Compliance with Eaton Policies
Knowledge,"Monitoring, evaluation, and learning"
Knowledge,Claim Center
Knowledge,Project logistics and specialized cargo handling
Knowledge,"Proficiency in monitoring, maintenance, resource management, schema management, and database optimization"
Skill,Strong customer focus and service skills
Other,Activos
Ability,Understanding and supporting change
Knowledge,"Knowledge of IT disciplines (Infrastructure, Communications, Software Development, Architecture, and Operations)"
Knowledge,"Compliance frameworks (NIST, ISO, HITRUST, HIPAA, PCI, GDPR)"
Other,Cadences
Knowledge,Familiarity with compliance requirements in cloud environments
Other,Point of contact for Brazil
Other,Minimum 5 years of experience in product development
Knowledge,Knowledge of biometrics
Skill,Cross-functional project execution
Other,Project accountability
Knowledge,Microsoft Office suite knowledge
Knowledge,SQL standards
Knowledge,Technical consulting expertise
Knowledge,Huawei 4G Optimization SME
Ability,Habilidad para resolver problemas
Knowledge,First-party data analysis
Knowledge,DB MongoDB and Redis
Knowledge,Manufacturing or Operational Technology experience
Other,Audacity
Knowledge,Money market accounts
Knowledge,Knowledge of encryption and authentication methods
Knowledge,Azure storage management
Other,Working during US hours
Other,Strong portfolio of cloud architecture projects
Skill,Planning and goal setting
Skill,International exposure skills
Skill,Problem-solving skills and ability to escalate issues when necessary
Knowledge,Proficiency in English and Spanish languages
Knowledge,Design and automation skills
Knowledge,"Design of use cases, business models, and solutions"
Knowledge,Understanding of scalability and AWS services
Knowledge,Shared Services support processes
Knowledge,Infrastructure-as-Code (IaC)
Knowledge,Core business processes
Knowledge,Intermediate Excel skills and proficiency in office tools.
Knowledge,Native Spanish proficiency.
Knowledge,Secrets Management
Skill,Skill in generating alerts for potential threats
Knowledge,International standards and best practices knowledge
Other,Bachelor's degree in Computer
Knowledge,Social engineering exercises
Knowledge,Understanding of quality standards
Knowledge,Client needs identification
Knowledge,Third-party risk management taxonomy
Knowledge,Microsoft Azure DevOps proficiency
Skill,Accommodation management skills
Knowledge,Strong understanding of data analytics
Knowledge,Fortigate
Knowledge,Database administration experience
Knowledge,Participating in capture-the-flag events
Ability,Ability to follow Standard Operating Procedures (SOP) and policies
Knowledge,Conocimiento de NMX-I-132-NYCE-2006
Knowledge,Corporate Financial Planning & Analysis
Knowledge,"Agile software development (Scrum, Agile)"
Knowledge,"Market updates, trends, and intelligence sharing"
Ability,"Ability to provision, deprovision, and track employee hardware"
Knowledge,Interface monitoring
Ability,Collaborative and supportive mindset
Knowledge,Proficiency in engineering and systems
Knowledge,Hardening de seguridad
Knowledge,Third party and regulatory agency interactions
Knowledge,Knowledge of heat treating processes
Knowledge,Coupa AIC dashboard creation and maintenance
Knowledge,ELB
Knowledge,Executive report presentations
Ability,Ability to conduct negotiations
Ability,Disciplined work ethic
Knowledge,Complex technology programs
Ability,Ability to request and utilize data for testing
Knowledge,Build and operation experience
Knowledge,Adaptation request handling
Knowledge,IT security trends awareness
Other,Immigration Status
Knowledge,Familiarity with internal and external vendors
Knowledge,COBIT (Control Objectives for Information and Related Technology) auditing
Knowledge,ISO9000
Knowledge,"Knowledge of Access Point, LAN controllers, routers, switching, codecs, and other related solutions"
Other,Sueldo a convenir
Knowledge,Project Design
Knowledge,Internal management of BI panel
Knowledge,Hands-on IT support
Knowledge,Understanding of relational database querying
Knowledge,Experience in designing and building data ingestion processes
Knowledge,Zero rejects management
Knowledge,Stellantis PDP understanding
Other,Hybrid work approach
Knowledge,Providing recruitment reports
Ability,Strong commitment to promoting a supportive workplace environment
Knowledge,Recording and documenting test results
Knowledge,Knowledge of computer science
Knowledge,Case management system (Jira) updating
Skill,Synthesizing and communicating data-backed results
Knowledge,Servicing IT
Knowledge,"Proficiency in installing and troubleshooting Linux, Windows, and middleware technologies"
Knowledge,Troubleshooting network issues
Ability,Timely problem-solving abilities
Knowledge,Desktop support
Knowledge,Knowledge of Mexican labor laws
Knowledge,Experiencia con equipos comerciales
Knowledge,Participating in validation and testing activities
Knowledge,Project Controlling
Skill,Multidisciplinary team coordination
Skill,Comunicación asertiva
Other,0-2 years of experience in security controls
Knowledge,Facebook group administration
Knowledge,KVDB support
Other,JAMA
Knowledge,Transaction management
Knowledge,Tlalpan - General Anaya area knowledge.
Other,Minimum of 2 years of experience in technical implementation roles
Ability,Ability to handle frequently changing priorities and guidelines
Knowledge,Security functions
Knowledge,Clasificación de vulnerabilidades
Other,Participating in on-call rotations and responding to emergencies
Knowledge,Knowledge of CRM software (Hubspot)
Knowledge,Web/mobile platform understanding
Knowledge,B2B development experience
Knowledge,Network Diagnostics
Knowledge,"Knowledge of methodologies such as PTES, OWASP, NIST"
Knowledge,Offensive Security Certified Professional (OSCP) certification
Other,2+ years of experience in the financial sector
Knowledge,Work experience in relevant IT audit skills
Ability,Ability to develop responsive and effective web applications
Other,"Access to various services such as nutritionist, psychologist, dentist, and library"
Knowledge,Collaboration and management with local teams
Knowledge,Knowledge of software support and troubleshooting
Knowledge,Monday or similar project management software
Knowledge,Presentation of financial data
Skill,Influence and roadmap development skills
Knowledge,Understanding of incoterms
Knowledge,Incident response and forensics
Knowledge,Deployment activities
Knowledge,ADKAR change management methodology
Knowledge,LAN connectivity
Knowledge,IT certifications
Other,Training program
Knowledge,Patching activities
Ability,Non-discriminatory mindset.
Knowledge,Windows IIS Services
Ability,Habilidad lógica
Knowledge,User story creation
Knowledge,Knowledge of ad-based business models
Ability,Ability to work as a team member
Knowledge,Technical support for Microsoft core business applications
Knowledge,"Proficiency in conducting study-specific audits, including process and vendor audits"
Knowledge,Volunteer campaign planning and execution
Knowledge,Understanding of security threats and vulnerabilities
Knowledge,Basic understanding of server hardware
Knowledge,Digital advocacy
Knowledge,Site optimization
Knowledge,Systems processes
Knowledge,ACMP Certification
Knowledge,Project standards adherence
Other,Talent capability building
Ability,Ability to provide end support for internal customers
Knowledge,Agile and Scrum certifications
Knowledge,Proficiency in diagnostic tools and techniques for change management
Knowledge,"Understanding of standard security controls for Windows, Linux, and network equipment"
Knowledge,Information security projects
Skill,Business Requirements Translation Skills
Knowledge,IBM RTC
Knowledge,Viability reporting
Knowledge,Strategic project management
Other,World-class customer experience
Knowledge,Multiple Project Management
Knowledge,Ecommerce platforms
Knowledge,Site-to-site VPN
Knowledge,Risk assessment best practices
Knowledge,Incremental product development
Ability,Ability to conduct vulnerability assessments
Knowledge,Microsoft Systems
Skill,Strong skills
Knowledge,Compliance with local regulations and Citi standards
Knowledge,Scripting language skills (bash)
Knowledge,Network services infrastructure
Knowledge,Technology-related services
Skill,Customer service skills.
Knowledge,Understanding of business goals and objectives
Knowledge,Certified as a ServiceNow System Administrator and/or Implementation Specialist
Other,Team autonomy
Knowledge,"Understanding of agile methodologies (Scrum, Kanban)"
Knowledge,Credit Bureau knowledge
Other,Innovation and integration
Knowledge,Competent in SQL queries
Knowledge,Mobile Device Management
Knowledge,Utilization of multiple office project execution (MOPEX)
Knowledge,Expertise in emissions calculation methodologies
Knowledge,Functional area federation
Knowledge,Risk analysis and evaluation
Knowledge,"Understanding of infrastructure and security services such as DNS, AD, LDAP, DHCP, PKI, HA Proxy, TLS, and RBAC components"
Knowledge,Certified Information Security Manager (CISM)
Skill,Test progress reporting skills
Knowledge,Remediation Tracking
Skill,Milestone setting and tracking
Other,Experimentos
Knowledge,"Conocimientos técnicos en Excel, SAP, ESP, TM, BW, Power BI y Power Point"
Knowledge,COBOL/ALGOL mainframe coding
Knowledge,Designing and prototyping
Ability,Human-centricity
Other,"Bachelor's degree in marketing, advertising, computer science, or related field"
Knowledge,Familiarity with Virtual Desktop Infrastructure (VDI)
Knowledge,Investment optimization
Knowledge,Art storage and logistics
Other,Risk elimination
Knowledge,Monitoring for security breaches and unauthorized access attempts
Ability,Business vision
Knowledge,"Knowledge of role design, security configuration, access controls, and SOD conflict monitoring and mitigation"
Knowledge,ACH knowledge
Knowledge,Product data experience
Knowledge,Dashboard creation skills
Ability,Habilidad para desarrollar y mantener informes de monitoreo con métricas clave
Knowledge,Global consulting and technology experience
Skill,Scoping skills
Knowledge,Understanding of industry standards and best practices
Other,Sitting for extended periods of time.
Skill,Organizational communication skills
Knowledge,Technical controls evaluation and recommendation
Knowledge,5-15 years of experience in owning and managing Network Monitoring and Automation Tools
Other,Renewal periods
Knowledge,Prior experience managing technology solutions
Other,Active engagement in a Penetration Testing training environment (bonus)
Knowledge,"Understanding of principles, technologies, and techniques"
Knowledge,User experience understanding
Knowledge,Breakdown of features into user stories
Knowledge,ACR
Other,Adaptation promotion
